group,core15,category,track,category_name,window,n_pubmed,share_kr_pct,activity_index,growth_pct_2125_vs_1620,n_dump_K,n_dump_T,world_share_permille_K,fwci_mean_K,fwci_mean_T,fwci_ge2_pct_K
경희대,Y,M1,M,알츠하이머·신경퇴행질환 질병조절 치료,2016-2025,649,9.1203,1.8328,6.6879,200,392,1.417,2.3253,1.8984,32.5
경희대,Y,M2,M,난치암 근본치료 (췌장암·교모세포종·담도암·소세포폐암),2016-2025,326,3.7155,0.7467,46.9697,111,53,0.9405,1.7731,1.4869,28.1818
경희대,Y,M3,M,암 조기발견 (다중암 조기검출·액체생검),2016-2025,104,4.5336,0.911,-10.9091,10,40,0.3066,0.7061,0.8077,0.0
경희대,Y,M4,M,중추신경 손상 회복 (척수손상·신경재생·뇌-기계 인터페이스),2016-2025,31,6.5126,1.3087,-27.7778,0,113,0.0,,1.9829,
경희대,Y,M5,M,중증 정신질환 정밀치료 (치료저항성 우울증·조현병·자살),2016-2025,78,8.7444,1.7572,287.5,81,51,0.9246,3.1032,2.6475,35.8025
경희대,Y,M6,M,팬데믹 대비 범용 백신·신속 대응 플랫폼,2016-2025,48,6.1935,1.2446,1000.0,0,54,0.0,,1.2032,
경희대,Y,M7,M,항생제 내성 극복 (신규 항균제·대체요법),2016-2025,99,3.5844,0.7203,2.0408,24,73,0.4563,1.3085,1.3435,21.7391
경희대,Y,M8,M,생체 내 유전자치료·유전자편집,2016-2025,222,4.6231,0.929,11.4286,35,61,0.7151,1.8627,1.6856,31.4286
경희대,Y,M9,M,"세포치료 플랫폼 (고형암·자가면역 CAR-T, iPSC 유래 치료)",2016-2025,21,2.4277,0.4879,850.0,12,87,0.4156,1.6882,2.1481,25.0
경희대,Y,M10,M,장기 재생·이종장기·인공장기,2016-2025,64,3.4483,0.6929,-22.2222,3,174,0.9677,1.1578,1.5987,0.0
경희대,Y,M11,M,노쇠·노화 중재 (geroscience),2016-2025,237,8.1276,1.6333,176.1905,170,151,4.4134,4.8103,6.0286,37.6471
경희대,Y,R1,R,희귀질환 분야 수준 (R-1: 정책·진단체계·유전체 진단·희귀의약품),2016-2025,78,3.8767,0.779,-9.7561,1,100,0.1148,0.3407,1.2296,0.0
경희대,Y,RG1,R,신경계 희귀질환,2016-2025,55,7.5862,1.5245,-28.125,1,,0.1554,0.0877,,0.0
경희대,Y,RG2,R,신경발달·뇌전증뇌병증,2016-2025,19,9.7938,1.9681,11.1111,1,,0.2337,0.0,,0.0
경희대,Y,RG3,R,신경근육,2016-2025,17,3.5417,0.7117,-11.1111,1,,0.0706,0.0,,0.0
경희대,Y,RG4,R,대사·리소좀축적병,2016-2025,42,4.5752,0.9194,21.0526,3,,0.388,1.6423,,33.3333
경희대,Y,RG5,R,미토콘드리아,2016-2025,6,2.9268,0.5882,100.0,0,,0.0,,,
경희대,Y,RG6,R,혈액·응고,2016-2025,35,11.3269,2.2762,5.8824,16,,0.6397,2.6053,,25.0
경희대,Y,RG7,R,면역·전신류마티스,2016-2025,37,3.2399,0.6511,-45.8333,1,,0.2558,0.744,,0.0
경희대,Y,RG8,R,안과,2016-2025,5,2.6042,0.5233,300.0,0,,0.0,,,
경희대,Y,RG9,R,피부·결합조직·골격,2016-2025,2,1.3699,0.2753,0.0,1,,0.1494,0.0,,0.0
경희대,Y,RG10,R,신장·비뇨기,2016-2025,4,1.4286,0.2871,0.0,0,,0.0,,,
경희대,Y,RG11,R,내분비·성장·염색체,2016-2025,3,2.521,0.5066,100.0,1,,0.2702,2.4107,,100.0
경희대,Y,RG12,R,심장·순환기,2016-2025,20,4.4346,0.8912,133.3333,13,,0.9797,1.3422,,23.0769
경희대,Y,RG13,R,희귀암·소아암,2016-2025,74,6.3683,1.2797,-5.2632,9,,0.4297,1.2096,,11.1111
경희대,Y,RG14,R,미진단·극희귀,2016-2025,1,2.0408,0.4101,,0,,0.0,,,
경희대,Y,RG15,R,이비인후과,2016-2025,45,5.8901,1.1836,-20.0,7,,2.2838,0.8871,,0.0
경희대,Y,RG16,R,간·소화기,2016-2025,4,2.0619,0.4143,0.0,0,,0.0,,,
경희대,Y,RG17,R,호흡기,2016-2025,4,1.9802,0.3979,-66.6667,1,,0.0616,0.8737,,0.0
경희대,Y,P3,P,RNA·올리고뉴클레오타이드 치료 (희귀질환 교차 플랫폼),2016-2025,167,4.9584,0.9964,-22.3404,3,,0.4983,0.4616,,0.0
경희대,Y,P4,P,효소대체요법·분자표적 정밀치료 (희귀질환 고유),2016-2025,8,9.5238,1.9139,0.0,0,,0.0,,,
경희대,Y,P5,P,유전체 진단·신생아선별검사 (희귀질환 고유),2016-2025,86,3.3333,0.6698,130.7692,4,,0.3138,0.4056,,0.0
전남대,Y,M1,M,알츠하이머·신경퇴행질환 질병조절 치료,2016-2025,267,3.7521,0.9689,17.0732,76,146,0.5384,2.1464,1.5527,35.5263
전남대,Y,M2,M,난치암 근본치료 (췌장암·교모세포종·담도암·소세포폐암),2016-2025,327,3.7269,0.9624,49.6183,86,83,0.7287,1.9829,1.0436,27.0588
전남대,Y,M3,M,암 조기발견 (다중암 조기검출·액체생검),2016-2025,69,3.0078,0.7767,-8.3333,10,21,0.3066,0.8705,0.7904,10.0
전남대,Y,M4,M,중추신경 손상 회복 (척수손상·신경재생·뇌-기계 인터페이스),2016-2025,7,1.4706,0.3798,150.0,1,79,0.2367,2.5747,1.9335,100.0
전남대,Y,M5,M,중증 정신질환 정밀치료 (치료저항성 우울증·조현병·자살),2016-2025,44,4.9327,1.2738,93.3333,72,58,0.8218,1.6634,1.1955,21.4286
전남대,Y,M6,M,팬데믹 대비 범용 백신·신속 대응 플랫폼,2016-2025,27,3.4839,0.8996,340.0,0,35,0.0,,1.3692,
전남대,Y,M7,M,항생제 내성 극복 (신규 항균제·대체요법),2016-2025,143,5.1774,1.337,-1.3889,20,82,0.3803,0.6281,1.8602,10.0
전남대,Y,M8,M,생체 내 유전자치료·유전자편집,2016-2025,150,3.1237,0.8066,5.4795,37,81,0.756,1.7181,2.2082,41.6667
전남대,Y,M9,M,"세포치료 플랫폼 (고형암·자가면역 CAR-T, iPSC 유래 치료)",2016-2025,16,1.8497,0.4777,333.3333,8,61,0.2771,2.7372,2.1915,25.0
전남대,Y,M10,M,장기 재생·이종장기·인공장기,2016-2025,54,2.9095,0.7513,16.0,2,179,0.6452,2.3081,1.4008,50.0
전남대,Y,M11,M,노쇠·노화 중재 (geroscience),2016-2025,96,3.2922,0.8501,74.2857,11,37,0.2856,2.3153,1.6051,45.4545
전남대,Y,R1,R,희귀질환 분야 수준 (R-1: 정책·진단체계·유전체 진단·희귀의약품),2016-2025,87,4.3241,1.1166,7.1429,0,34,0.0,,1.123,
전남대,Y,RG1,R,신경계 희귀질환,2016-2025,36,4.9655,1.2822,11.7647,7,,1.0878,0.3681,,0.0
전남대,Y,RG2,R,신경발달·뇌전증뇌병증,2016-2025,7,3.6082,0.9318,-60.0,3,,0.7011,0.4688,,0.0
전남대,Y,RG3,R,신경근육,2016-2025,12,2.5,0.6456,40.0,3,,0.2117,1.4918,,33.3333
전남대,Y,RG4,R,대사·리소좀축적병,2016-2025,37,4.0305,1.0408,-5.2632,3,,0.388,1.1687,,33.3333
전남대,Y,RG5,R,미토콘드리아,2016-2025,5,2.439,0.6298,50.0,1,,0.5862,0.0,,0.0
전남대,Y,RG6,R,혈액·응고,2016-2025,24,7.767,2.0057,-40.0,2,,0.08,0.5449,,0.0
전남대,Y,RG7,R,면역·전신류마티스,2016-2025,33,2.8897,0.7462,75.0,0,,0.0,,,
전남대,Y,RG8,R,안과,2016-2025,0,0.0,0.0,,0,,0.0,,,
전남대,Y,RG9,R,피부·결합조직·골격,2016-2025,2,1.3699,0.3537,-100.0,1,,0.1494,0.0,,0.0
전남대,Y,RG10,R,신장·비뇨기,2016-2025,33,11.7857,3.0434,-16.6667,9,,2.5267,0.9561,,22.2222
전남대,Y,RG11,R,내분비·성장·염색체,2016-2025,4,3.3613,0.868,200.0,1,,0.2702,0.0,,0.0
전남대,Y,RG12,R,심장·순환기,2016-2025,25,5.5432,1.4314,77.7778,3,,0.2261,0.4404,,0.0
전남대,Y,RG13,R,희귀암·소아암,2016-2025,55,4.7332,1.2223,11.5385,8,,0.382,1.232,,25.0
전남대,Y,RG14,R,미진단·극희귀,2016-2025,3,6.1224,1.581,100.0,0,,0.0,,,
전남대,Y,RG15,R,이비인후과,2016-2025,12,1.5707,0.4056,0.0,3,,0.9788,0.3039,,0.0
전남대,Y,RG16,R,간·소화기,2016-2025,4,2.0619,0.5324,-66.6667,0,,0.0,,,
전남대,Y,RG17,R,호흡기,2016-2025,17,8.4158,2.1732,83.3333,0,,0.0,,,
전남대,Y,P3,P,RNA·올리고뉴클레오타이드 치료 (희귀질환 교차 플랫폼),2016-2025,110,3.266,0.8434,-51.3514,3,,0.4983,0.4095,,0.0
전남대,Y,P4,P,효소대체요법·분자표적 정밀치료 (희귀질환 고유),2016-2025,8,9.5238,2.4593,200.0,1,,1.004,0.0,,0.0
전남대,Y,P5,P,유전체 진단·신생아선별검사 (희귀질환 고유),2016-2025,86,3.3333,0.8608,26.3158,4,,0.3138,3.5837,,25.0
인제대,N,M1,M,알츠하이머·신경퇴행질환 질병조절 치료,2016-2025,187,2.6279,0.9827,22.619,53,99,0.3755,1.3272,1.0,22.6415
인제대,N,M2,M,난치암 근본치료 (췌장암·교모세포종·담도암·소세포폐암),2016-2025,250,2.8493,1.0655,11.8644,19,32,0.161,0.4205,0.3313,5.2632
인제대,N,M3,M,암 조기발견 (다중암 조기검출·액체생검),2016-2025,65,2.8335,1.0596,-28.9474,2,22,0.0613,0.0729,0.9567,0.0
인제대,N,M4,M,중추신경 손상 회복 (척수손상·신경재생·뇌-기계 인터페이스),2016-2025,20,4.2017,1.5712,300.0,2,42,0.4734,0.0483,1.1549,0.0
인제대,N,M5,M,중증 정신질환 정밀치료 (치료저항성 우울증·조현병·자살),2016-2025,63,7.0628,2.6411,62.5,65,46,0.7419,1.5355,1.4808,24.6154
인제대,N,M6,M,팬데믹 대비 범용 백신·신속 대응 플랫폼,2016-2025,12,1.5484,0.579,1000.0,3,17,0.5122,2.0633,1.601,66.6667
인제대,N,M7,M,항생제 내성 극복 (신규 항균제·대체요법),2016-2025,131,4.7429,1.7736,29.8246,13,30,0.2472,1.4864,1.2884,23.0769
인제대,N,M8,M,생체 내 유전자치료·유전자편집,2016-2025,68,1.4161,0.5295,-38.0952,6,4,0.1226,2.2037,0.7444,50.0
인제대,N,M9,M,"세포치료 플랫폼 (고형암·자가면역 CAR-T, iPSC 유래 치료)",2016-2025,7,0.8092,0.3026,150.0,5,15,0.1732,0.4131,0.9229,0.0
인제대,N,M10,M,장기 재생·이종장기·인공장기,2016-2025,33,1.778,0.6649,-26.3158,0,40,0.0,,0.8,
인제대,N,M11,M,노쇠·노화 중재 (geroscience),2016-2025,71,2.4348,0.9105,29.0323,19,22,0.4933,3.6991,0.975,52.6316
인제대,N,R1,R,희귀질환 분야 수준 (R-1: 정책·진단체계·유전체 진단·희귀의약품),2016-2025,94,4.672,1.7471,4.3478,1,35,0.1148,0.3079,0.547,0.0
인제대,N,RG1,R,신경계 희귀질환,2016-2025,23,3.1724,1.1863,30.0,7,,1.0878,0.2159,,0.0
인제대,N,RG2,R,신경발달·뇌전증뇌병증,2016-2025,7,3.6082,1.3493,-25.0,0,,0.0,,,
인제대,N,RG3,R,신경근육,2016-2025,10,2.0833,0.7791,0.0,2,,0.1412,0.0619,,0.0
인제대,N,RG4,R,대사·리소좀축적병,2016-2025,32,3.4858,1.3035,-11.7647,0,,0.0,,,
인제대,N,RG5,R,미토콘드리아,2016-2025,8,3.9024,1.4593,-66.6667,0,,0.0,,,
인제대,N,RG6,R,혈액·응고,2016-2025,8,2.589,0.9682,0.0,1,,0.04,0.0,,0.0
인제대,N,RG7,R,면역·전신류마티스,2016-2025,27,2.3643,0.8841,45.4545,0,,0.0,,,
인제대,N,RG8,R,안과,2016-2025,5,2.6042,0.9738,-33.3333,0,,0.0,,,
인제대,N,RG9,R,피부·결합조직·골격,2016-2025,4,2.7397,1.0245,0.0,0,,0.0,,,
인제대,N,RG10,R,신장·비뇨기,2016-2025,21,7.5,2.8046,-9.0909,2,,0.5615,0.154,,0.0
인제대,N,RG11,R,내분비·성장·염색체,2016-2025,6,5.042,1.8855,100.0,1,,0.2702,0.0,,0.0
인제대,N,RG12,R,심장·순환기,2016-2025,18,3.9911,1.4925,25.0,2,,0.1507,0.0624,,0.0
인제대,N,RG13,R,희귀암·소아암,2016-2025,23,1.9793,0.7402,-23.0769,2,,0.0955,1.7681,,50.0
인제대,N,RG14,R,미진단·극희귀,2016-2025,1,2.0408,0.7632,-100.0,0,,0.0,,,
인제대,N,RG15,R,이비인후과,2016-2025,43,5.6283,2.1047,15.0,4,,1.3051,0.5209,,0.0
인제대,N,RG16,R,간·소화기,2016-2025,4,2.0619,0.771,0.0,0,,0.0,,,
인제대,N,RG17,R,호흡기,2016-2025,5,2.4752,0.9256,-33.3333,1,,0.0616,3.1735,,100.0
인제대,N,P3,P,RNA·올리고뉴클레오타이드 치료 (희귀질환 교차 플랫폼),2016-2025,47,1.3955,0.5218,-69.4444,0,,0.0,,,
인제대,N,P4,P,효소대체요법·분자표적 정밀치료 (희귀질환 고유),2016-2025,1,1.1905,0.4452,-100.0,0,,0.0,,,
인제대,N,P5,P,유전체 진단·신생아선별검사 (희귀질환 고유),2016-2025,64,2.4806,0.9276,37.037,0,,0.0,,,
경북대,Y,M1,M,알츠하이머·신경퇴행질환 질병조절 치료,2016-2025,336,4.7218,1.1243,-8.0,86,247,0.6093,1.7237,1.6386,26.7442
경북대,Y,M2,M,난치암 근본치료 (췌장암·교모세포종·담도암·소세포폐암),2016-2025,288,3.2824,0.7816,46.1538,100,93,0.8473,1.9282,1.3123,21.0
경북대,Y,M3,M,암 조기발견 (다중암 조기검출·액체생검),2016-2025,88,3.8361,0.9134,103.4483,14,49,0.4293,2.5057,1.1326,28.5714
경북대,Y,M4,M,중추신경 손상 회복 (척수손상·신경재생·뇌-기계 인터페이스),2016-2025,30,6.3025,1.5007,-33.3333,4,113,0.9467,2.4562,1.678,50.0
경북대,Y,M5,M,중증 정신질환 정밀치료 (치료저항성 우울증·조현병·자살),2016-2025,21,2.3543,0.5606,220.0,54,42,0.6164,1.7074,1.4423,29.6296
경북대,Y,M6,M,팬데믹 대비 범용 백신·신속 대응 플랫폼,2016-2025,17,2.1935,0.5223,,1,68,0.1707,1.5125,1.4177,0.0
경북대,Y,M7,M,항생제 내성 극복 (신규 항균제·대체요법),2016-2025,199,7.2049,1.7155,48.75,54,159,1.0268,1.8544,1.2868,28.3019
경북대,Y,M8,M,생체 내 유전자치료·유전자편집,2016-2025,175,3.6443,0.8677,-9.7826,33,94,0.6743,2.4784,1.1757,45.4545
경북대,Y,M9,M,"세포치료 플랫폼 (고형암·자가면역 CAR-T, iPSC 유래 치료)",2016-2025,26,3.0058,0.7157,233.3333,15,106,0.5195,1.2559,1.6737,6.6667
경북대,Y,M10,M,장기 재생·이종장기·인공장기,2016-2025,65,3.5022,0.8339,-14.2857,1,222,0.3226,1.2976,2.0628,0.0
경북대,Y,M11,M,노쇠·노화 중재 (geroscience),2016-2025,90,3.0864,0.7349,100.0,27,45,0.701,1.2867,1.9573,25.9259
경북대,Y,R1,R,희귀질환 분야 수준 (R-1: 정책·진단체계·유전체 진단·희귀의약품),2016-2025,80,3.9761,0.9467,-9.5238,3,107,0.3444,1.5173,0.9569,33.3333
경북대,Y,RG1,R,신경계 희귀질환,2016-2025,35,4.8276,1.1495,33.3333,8,,1.2432,0.1977,,0.0
경북대,Y,RG2,R,신경발달·뇌전증뇌병증,2016-2025,5,2.5773,0.6137,-75.0,0,,0.0,,,
경북대,Y,RG3,R,신경근육,2016-2025,46,9.5833,2.2819,30.0,16,,1.1293,5.5619,,37.5
경북대,Y,RG4,R,대사·리소좀축적병,2016-2025,34,3.7037,0.8819,-11.1111,2,,0.2587,2.4177,,50.0
경북대,Y,RG5,R,미토콘드리아,2016-2025,10,4.878,1.1615,0.0,0,,0.0,,,
경북대,Y,RG6,R,혈액·응고,2016-2025,17,5.5016,1.31,12.5,11,,0.4398,0.7065,,0.0
경북대,Y,RG7,R,면역·전신류마티스,2016-2025,40,3.5026,0.834,-26.087,1,,0.2558,0.3275,,0.0
경북대,Y,RG8,R,안과,2016-2025,5,2.6042,0.6201,50.0,0,,0.0,,,
경북대,Y,RG9,R,피부·결합조직·골격,2016-2025,2,1.3699,0.3262,,1,,0.1494,0.2829,,0.0
경북대,Y,RG10,R,신장·비뇨기,2016-2025,16,5.7143,1.3606,0.0,6,,1.6844,0.9909,,16.6667
경북대,Y,RG11,R,내분비·성장·염색체,2016-2025,3,2.521,0.6003,100.0,0,,0.0,,,
경북대,Y,RG12,R,심장·순환기,2016-2025,17,3.7694,0.8975,-30.0,1,,0.0754,6.9768,,100.0
경북대,Y,RG13,R,희귀암·소아암,2016-2025,32,2.7539,0.6557,-40.0,4,,0.191,1.188,,0.0
경북대,Y,RG14,R,미진단·극희귀,2016-2025,3,6.1224,1.4578,-50.0,1,,2.0619,1.1191,,0.0
경북대,Y,RG15,R,이비인후과,2016-2025,38,4.9738,1.1843,-19.0476,2,,0.6525,0.3404,,0.0
경북대,Y,RG16,R,간·소화기,2016-2025,2,1.0309,0.2455,-100.0,0,,0.0,,,
경북대,Y,RG17,R,호흡기,2016-2025,2,0.9901,0.2357,0.0,1,,0.0616,0.0,,0.0
경북대,Y,P3,P,RNA·올리고뉴클레오타이드 치료 (희귀질환 교차 플랫폼),2016-2025,139,4.1271,0.9827,-47.2527,1,,0.1661,0.3371,,0.0
경북대,Y,P4,P,효소대체요법·분자표적 정밀치료 (희귀질환 고유),2016-2025,7,8.3333,1.9842,-60.0,1,,1.004,4.8355,,100.0
경북대,Y,P5,P,유전체 진단·신생아선별검사 (희귀질환 고유),2016-2025,111,4.3023,1.0244,92.1053,8,,0.6277,3.0703,,28.5714
부산대,Y,M1,M,알츠하이머·신경퇴행질환 질병조절 치료,2016-2025,293,4.1175,1.0377,38.2114,119,258,0.8431,1.437,1.3837,21.1864
부산대,Y,M2,M,난치암 근본치료 (췌장암·교모세포종·담도암·소세포폐암),2016-2025,324,3.6927,0.9307,41.791,103,80,0.8728,1.1814,0.9018,17.4757
부산대,Y,M3,M,암 조기발견 (다중암 조기검출·액체생검),2016-2025,110,4.7951,1.2085,-16.6667,11,29,0.3373,0.3507,0.6906,0.0
부산대,Y,M4,M,중추신경 손상 회복 (척수손상·신경재생·뇌-기계 인터페이스),2016-2025,14,2.9412,0.7413,-44.4444,3,104,0.7101,1.8306,1.3409,66.6667
부산대,Y,M5,M,중증 정신질환 정밀치료 (치료저항성 우울증·조현병·자살),2016-2025,34,3.8117,0.9606,42.8571,43,45,0.4908,0.7178,0.6799,11.9048
부산대,Y,M6,M,팬데믹 대비 범용 백신·신속 대응 플랫폼,2016-2025,16,2.0645,0.5203,120.0,1,33,0.1707,1.439,1.3779,0.0
부산대,Y,M7,M,항생제 내성 극복 (신규 항균제·대체요법),2016-2025,110,3.9826,1.0037,29.1667,47,71,0.8937,0.8368,1.0633,12.766
부산대,Y,M8,M,생체 내 유전자치료·유전자편집,2016-2025,159,3.3111,0.8345,9.2105,11,57,0.2248,3.1659,1.6524,27.2727
부산대,Y,M9,M,"세포치료 플랫폼 (고형암·자가면역 CAR-T, iPSC 유래 치료)",2016-2025,23,2.659,0.6701,55.5556,26,108,0.9005,1.1828,1.3265,15.3846
부산대,Y,M10,M,장기 재생·이종장기·인공장기,2016-2025,86,4.6336,1.1678,32.4324,2,263,0.6452,4.7961,1.3697,100.0
부산대,Y,M11,M,노쇠·노화 중재 (geroscience),2016-2025,164,5.6241,1.4174,68.8525,52,58,1.35,1.3339,1.3765,17.3077
부산대,Y,R1,R,희귀질환 분야 수준 (R-1: 정책·진단체계·유전체 진단·희귀의약품),2016-2025,135,6.7097,1.691,10.9375,3,97,0.3444,0.6642,0.7465,0.0
부산대,Y,RG1,R,신경계 희귀질환,2016-2025,39,5.3793,1.3557,60.0,8,,1.2432,1.3613,,12.5
부산대,Y,RG2,R,신경발달·뇌전증뇌병증,2016-2025,12,6.1856,1.5589,-90.9091,0,,0.0,,,
부산대,Y,RG3,R,신경근육,2016-2025,55,11.4583,2.8878,61.9048,16,,1.1293,0.4483,,6.25
부산대,Y,RG4,R,대사·리소좀축적병,2016-2025,69,7.5163,1.8943,15.625,6,,0.776,1.3326,,16.6667
부산대,Y,RG5,R,미토콘드리아,2016-2025,9,4.3902,1.1065,-20.0,0,,0.0,,,
부산대,Y,RG6,R,혈액·응고,2016-2025,16,5.178,1.305,-66.6667,2,,0.08,2.8244,,50.0
부산대,Y,RG7,R,면역·전신류마티스,2016-2025,59,5.1664,1.3021,-9.6774,2,,0.5115,0.0433,,0.0
부산대,Y,RG8,R,안과,2016-2025,2,1.0417,0.2625,,2,,0.7138,0.0,,0.0
부산대,Y,RG9,R,피부·결합조직·골격,2016-2025,7,4.7945,1.2084,-60.0,1,,0.1494,0.1164,,0.0
부산대,Y,RG10,R,신장·비뇨기,2016-2025,13,4.6429,1.1701,-55.5556,6,,1.6844,0.2115,,0.0
부산대,Y,RG11,R,내분비·성장·염색체,2016-2025,10,8.4034,2.1179,133.3333,6,,1.6212,1.51,,33.3333
부산대,Y,RG12,R,심장·순환기,2016-2025,26,5.765,1.4529,-14.2857,5,,0.3768,1.6878,,20.0
부산대,Y,RG13,R,희귀암·소아암,2016-2025,61,5.2496,1.323,10.3448,11,,0.5252,0.704,,9.0909
부산대,Y,RG14,R,미진단·극희귀,2016-2025,8,16.3265,4.1148,600.0,1,,2.0619,1.5246,,0.0
부산대,Y,RG15,R,이비인후과,2016-2025,30,3.9267,0.9896,100.0,9,,2.9364,1.017,,11.1111
부산대,Y,RG16,R,간·소화기,2016-2025,4,2.0619,0.5196,-66.6667,0,,0.0,,,
부산대,Y,RG17,R,호흡기,2016-2025,8,3.9604,0.9981,600.0,2,,0.1232,1.1157,,50.0
부산대,Y,P3,P,RNA·올리고뉴클레오타이드 치료 (희귀질환 교차 플랫폼),2016-2025,145,4.3052,1.085,-40.6593,0,,0.0,,,
부산대,Y,P4,P,효소대체요법·분자표적 정밀치료 (희귀질환 고유),2016-2025,7,8.3333,2.1002,33.3333,3,,3.012,0.5257,,0.0
부산대,Y,P5,P,유전체 진단·신생아선별검사 (희귀질환 고유),2016-2025,100,3.876,0.9769,17.3913,19,,1.4908,1.1686,,10.5263
한양대,Y,M1,M,알츠하이머·신경퇴행질환 질병조절 치료,2016-2025,343,4.8201,1.1674,25.6579,60,130,0.4251,1.9739,1.6822,33.8983
한양대,Y,M2,M,난치암 근본치료 (췌장암·교모세포종·담도암·소세포폐암),2016-2025,293,3.3394,0.8088,32.5397,38,18,0.322,1.6832,1.3752,29.7297
한양대,Y,M3,M,암 조기발견 (다중암 조기검출·액체생검),2016-2025,125,5.449,1.3197,40.3846,3,14,0.092,1.9725,2.6845,50.0
한양대,Y,M4,M,중추신경 손상 회복 (척수손상·신경재생·뇌-기계 인터페이스),2016-2025,16,3.3613,0.8141,-76.9231,1,105,0.2367,43.2879,2.1678,100.0
한양대,Y,M5,M,중증 정신질환 정밀치료 (치료저항성 우울증·조현병·자살),2016-2025,62,6.9507,1.6834,420.0,51,24,0.5821,1.7486,1.3791,35.2941
한양대,Y,M6,M,팬데믹 대비 범용 백신·신속 대응 플랫폼,2016-2025,21,2.7097,0.6563,1900.0,1,16,0.1707,0.0,0.9104,0.0
한양대,Y,M7,M,항생제 내성 극복 (신규 항균제·대체요법),2016-2025,114,4.1274,0.9997,71.4286,25,48,0.4754,1.8369,1.4518,25.0
한양대,Y,M8,M,생체 내 유전자치료·유전자편집,2016-2025,319,6.6431,1.6089,-3.0864,52,61,1.0625,2.9212,4.634,50.0
한양대,Y,M9,M,"세포치료 플랫폼 (고형암·자가면역 CAR-T, iPSC 유래 치료)",2016-2025,54,6.2428,1.512,100.0,8,52,0.2771,0.7717,1.8925,12.5
한양대,Y,M10,M,장기 재생·이종장기·인공장기,2016-2025,89,4.7953,1.1614,-10.6383,2,134,0.6452,2.4917,1.6599,50.0
한양대,Y,M11,M,노쇠·노화 중재 (geroscience),2016-2025,74,2.5377,0.6146,136.3636,28,28,0.7269,1.3483,2.3207,21.4286
한양대,Y,R1,R,희귀질환 분야 수준 (R-1: 정책·진단체계·유전체 진단·희귀의약품),2016-2025,73,3.6282,0.8788,43.3333,1,34,0.1148,5.0052,0.9365,100.0
한양대,Y,RG1,R,신경계 희귀질환,2016-2025,40,5.5172,1.3363,-33.3333,1,,0.1554,0.0,,0.0
한양대,Y,RG2,R,신경발달·뇌전증뇌병증,2016-2025,3,1.5464,0.3745,100.0,0,,0.0,,,
한양대,Y,RG3,R,신경근육,2016-2025,13,2.7083,0.656,125.0,1,,0.0706,0.0,,0.0
한양대,Y,RG4,R,대사·리소좀축적병,2016-2025,48,5.2288,1.2664,18.1818,0,,0.0,,,
한양대,Y,RG5,R,미토콘드리아,2016-2025,3,1.4634,0.3544,,0,,0.0,,,
한양대,Y,RG6,R,혈액·응고,2016-2025,12,3.8835,0.9406,0.0,0,,0.0,,,
한양대,Y,RG7,R,면역·전신류마티스,2016-2025,44,3.8529,0.9332,44.4444,0,,0.0,,,
한양대,Y,RG8,R,안과,2016-2025,12,6.25,1.5137,1000.0,1,,0.3569,0.1733,,0.0
한양대,Y,RG9,R,피부·결합조직·골격,2016-2025,2,1.3699,0.3318,0.0,2,,0.2988,0.0556,,0.0
한양대,Y,RG10,R,신장·비뇨기,2016-2025,5,1.7857,0.4325,,0,,0.0,,,
한양대,Y,RG11,R,내분비·성장·염색체,2016-2025,4,3.3613,0.8141,200.0,0,,0.0,,,
한양대,Y,RG12,R,심장·순환기,2016-2025,18,3.9911,0.9666,-20.0,0,,0.0,,,
한양대,Y,RG13,R,희귀암·소아암,2016-2025,33,2.8399,0.6878,-26.3158,2,,0.0955,1.3192,,50.0
한양대,Y,RG14,R,미진단·극희귀,2016-2025,0,0.0,0.0,,0,,0.0,,,
한양대,Y,RG15,R,이비인후과,2016-2025,27,3.534,0.8559,70.0,5,,1.6313,0.6939,,0.0
한양대,Y,RG16,R,간·소화기,2016-2025,9,4.6392,1.1236,100.0,0,,0.0,,,
한양대,Y,RG17,R,호흡기,2016-2025,28,13.8614,3.3572,266.6667,1,,0.0616,0.0,,0.0
한양대,Y,P3,P,RNA·올리고뉴클레오타이드 치료 (희귀질환 교차 플랫폼),2016-2025,122,3.6223,0.8773,-45.5696,7,,1.1626,2.6586,,42.8571
한양대,Y,P4,P,효소대체요법·분자표적 정밀치료 (희귀질환 고유),2016-2025,4,4.7619,1.1533,-66.6667,0,,0.0,,,
한양대,Y,P5,P,유전체 진단·신생아선별검사 (희귀질환 고유),2016-2025,85,3.2946,0.7979,36.1111,3,,0.2354,1.3856,,33.3333
순천향대,N,M1,M,알츠하이머·신경퇴행질환 질병조절 치료,2016-2025,228,3.204,1.4187,116.6667,67,121,0.4747,2.7937,2.4611,24.2424
순천향대,N,M2,M,난치암 근본치료 (췌장암·교모세포종·담도암·소세포폐암),2016-2025,280,3.1912,1.413,2.8986,30,40,0.2542,1.0825,1.5527,16.6667
순천향대,N,M3,M,암 조기발견 (다중암 조기검출·액체생검),2016-2025,94,4.0976,1.8144,-4.1667,4,29,0.1226,1.3593,1.267,0.0
순천향대,N,M4,M,중추신경 손상 회복 (척수손상·신경재생·뇌-기계 인터페이스),2016-2025,9,1.8908,0.8372,250.0,0,40,0.0,,1.623,
